Market,Side,Date,Trade Value,Size,Price,Closed PnL,Fee,Role,Type
XRP,Close Short,2025-11-10 15:30:40,35.352114,14.000000,2.525151,0.391734,0.0000,Taker,trade
LTC,Open Long,2025-11-10 15:10:02,65.422885,0.605000,108.137000,-,0.0000,Taker,trade
SOL,Close Short,2025-11-10 15:03:03,32.847408,0.198000,165.896000,0.434214,0.0000,Taker,trade
TRUMP,Open Long,2025-11-10 14:55:43,68.525672,8.080000,8.480900,-,0.0000,Taker,trade
TRUMP,Close Long,2025-11-10 14:42:09,36.545688,4.260000,8.578800,0.064326,0.0000,Taker,trade
BCH,Close Short,2025-11-10 14:20:54,57.723885,0.111000,520.035000,-0.007104,0.0000,Taker,trade
AAVE,Close Long,2025-11-10 14:20:47,44.119135,0.197000,223.955000,-0.160161,0.0000,Taker,trade
LINK,Close Long,2025-11-10 14:13:47,47.729824,2.900000,16.458560,-0.408929,0.0000,Taker,trade
HBAR,Close Short,2025-11-10 14:13:40,31.756985,165.100000,0.192350,0.582803,0.0000,Taker,trade
ZEC,Close Short,2025-11-10 14:06:47,59.903808,0.096000,623.998000,0.447264,0.0000,Taker,trade
XMR,Close Short,2025-11-10 14:06:40,46.028070,0.114000,403.755000,1.551768,0.0000,Taker,trade
BNB,Open Long,2025-11-10 13:45:56,30.024597,0.030000,1000.819900,-,0.0000,Taker,trade
XRP,Open Short,2025-11-10 13:24:53,35.743848,14.000000,2.553132,-,0.0000,Taker,trade
UNI,Close Long,2025-11-10 13:05:01,27.385186,3.980000,6.880700,-0.442576,0.0000,Taker,trade
XRP,Close Long,2025-11-10 12:50:35,43.035449,17.000000,2.531497,0.465715,0.0000,Taker,trade
SOL,Open Short,2025-11-10 12:50:31,33.281622,0.198000,168.089000,-,0.0000,Taker,trade
TRUMP,Open Long,2025-11-10 12:36:50,36.481362,4.260000,8.563700,-,0.0000,Taker,trade
SOL,Close Long,2025-11-10 12:16:40,40.097280,0.240000,167.072000,-0.534720,0.0000,Taker,trade
ZEC,Open Short,2025-11-10 12:03:12,60.351072,0.096000,628.657000,-,0.0000,Taker,trade
XMR,Open Short,2025-11-10 12:03:09,47.579838,0.114000,417.367000,-,0.0000,Taker,trade
HBAR,Open Short,2025-11-10 12:03:05,32.339788,165.100000,0.195880,-,0.0000,Taker,trade
BCH,Open Short,2025-11-10 11:56:09,57.716781,0.111000,519.971000,-,0.0000,Taker,trade
HBAR,Close Long,2025-11-10 11:43:00,51.614070,262.200000,0.196850,1.612530,0.0000,Taker,trade
BCH,Close Long,2025-11-10 11:42:53,55.207344,0.106000,520.824000,0.833372,0.0000,Taker,trade
XMR,Close Long,2025-11-10 11:29:02,56.316684,0.139000,405.156000,-2.319437,0.0000,Taker,trade
AAVE,Open Long,2025-11-10 11:21:58,44.279296,0.197000,224.768000,-,0.0000,Taker,trade
LINK,Open Long,2025-11-10 11:21:54,48.138753,2.900000,16.599570,-,0.0000,Taker,trade
UNI,Open Long,2025-11-10 11:00:38,27.827762,3.980000,6.991900,-,0.0000,Taker,trade
UNI,Close Long,2025-11-10 10:53:41,39.954144,5.730000,6.972800,1.288104,0.0000,Taker,trade
ZEC,Close Long,2025-11-10 10:05:03,20.878656,0.032000,652.458000,-0.606624,0.0000,Taker,trade
TAO,Close Long,2025-11-10 09:57:53,21.282426,0.054000,394.119000,-0.194886,0.0000,Taker,trade
LINK,Close Long,2025-11-10 09:57:46,23.131136,1.400000,16.522240,0.258944,0.0000,Taker,trade
SOL,Open Long,2025-11-10 09:50:54,40.632000,0.240000,169.300000,-,0.0000,Taker,trade
XRP,Open Long,2025-11-10 09:30:35,42.569734,17.000000,2.504102,-,0.0000,Taker,trade
HBAR,Open Long,2025-11-10 09:30:31,50.001540,262.200000,0.190700,-,0.0000,Taker,trade
BCH,Open Long,2025-11-10 09:30:28,54.373972,0.106000,512.962000,-,0.0000,Taker,trade
XMR,Open Long,2025-11-10 09:23:38,35.012969,0.083000,421.843000,-,0.0000,Taker,trade
XMR,Open Long,2025-11-10 09:23:38,23.623152,0.056000,421.842000,-,0.0000,Taker,trade
XRP,Close Long,2025-11-10 09:16:53,27.441150,11.000000,2.494650,0.117865,0.0000,Taker,trade
BCH,Close Long,2025-11-10 09:16:45,25.887651,0.051000,507.601000,0.074919,0.0000,Taker,trade
TRUMP,Close Long,2025-11-10 08:55:58,36.086310,4.470000,8.073000,-0.369222,0.0000,Taker,trade
WLFI,Close Long,2025-11-10 08:49:01,17.658342,117.300000,0.150540,-0.788256,0.0000,Taker,trade
ETHFI,Close Long,2025-11-10 08:48:55,32.699159,33.100000,0.987890,-0.385946,0.0000,Taker,trade
GMX,Close Long,2025-11-10 08:48:48,21.305760,2.100000,10.145600,-0.752220,0.0000,Taker,trade
STRK,Close Long,2025-11-10 08:41:49,26.930470,150.500000,0.178940,0.668220,0.0000,Taker,trade
UNI,Open Long,2025-11-10 08:41:45,38.666040,5.730000,6.748000,-,0.0000,Taker,trade
ONDO,Close Long,2025-11-10 08:34:56,27.955992,40.400000,0.691980,0.178164,0.0000,Taker,trade
UNI,Close Short,2025-11-10 08:34:48,47.183199,6.990000,6.750100,0.193623,0.0000,Taker,trade
ENA,Close Short,2025-11-10 08:27:55,50.972256,147.900000,0.344640,0.510255,0.0000,Taker,trade
HBAR,Close Long,2025-11-10 08:21:13,6.751080,36.000000,0.187530,0.132840,0.0000,Taker,trade
HBAR,Close Long,2025-11-10 08:21:13,11.514342,61.400000,0.187530,0.226566,0.0000,Taker,trade
HBAR,Close Long,2025-11-10 08:21:13,26.329212,140.400000,0.187530,0.518076,0.0000,Taker,trade
AAVE,Close Short,2025-11-10 08:14:23,55.981425,0.255000,219.535000,0.235365,0.0000,Taker,trade
ZEC,Open Long,2025-11-10 07:46:09,21.485280,0.032000,671.415000,-,0.0000,Taker,trade
NEAR,Close Long,2025-11-10 07:39:09,28.604690,9.500000,3.011020,-0.967290,0.0000,Taker,trade
NEAR,Close Long,2025-11-10 07:39:09,12.646284,4.200000,3.011020,-0.427644,0.0000,Taker,trade
TAO,Open Long,2025-11-10 07:32:15,21.477312,0.054000,397.728000,-,0.0000,Taker,trade
LINK,Open Long,2025-11-10 07:32:05,22.872192,1.400000,16.337280,-,0.0000,Taker,trade
BCH,Open Long,2025-11-10 07:11:12,25.812732,0.051000,506.132000,-,0.0000,Taker,trade
XRP,Open Long,2025-11-10 07:11:09,27.323285,11.000000,2.483935,-,0.0000,Taker,trade
SOL,Close Short,2025-11-10 07:03:58,43.732778,0.262000,166.919000,0.310208,0.0000,Taker,trade
TAO,Close Long,2025-11-10 06:43:21,46.967040,0.120000,391.392000,-0.302280,0.0000,Taker,trade
XRP,Close Short,2025-11-10 06:43:12,39.373504,16.000000,2.460844,0.030544,0.0000,Taker,trade
WLFI,Open Long,2025-11-10 06:36:17,18.446598,117.300000,0.157260,-,0.0000,Taker,trade
GMX,Open Long,2025-11-10 06:36:14,10.398762,0.990000,10.503800,-,0.0000,Taker,trade
GMX,Open Long,2025-11-10 06:36:14,11.659218,1.110000,10.503800,-,0.0000,Taker,trade
STRK,Open Long,2025-11-10 06:36:11,26.262250,150.500000,0.174500,-,0.0000,Taker,trade
ONDO,Open Long,2025-11-10 06:14:52,27.777828,40.400000,0.687570,-,0.0000,Taker,trade
ETHFI,Open Long,2025-11-10 06:14:49,33.085105,33.100000,0.999550,-,0.0000,Taker,trade
TRUMP,Open Long,2025-11-10 06:07:30,36.455532,4.470000,8.155600,-,0.0000,Taker,trade
HBAR,Open Long,2025-11-10 06:07:26,43.717152,237.800000,0.183840,-,0.0000,Taker,trade
UNI,Open Short,2025-11-10 06:00:14,47.376822,6.990000,6.777800,-,0.0000,Taker,trade
ENA,Open Short,2025-11-10 06:00:10,51.482511,147.900000,0.348090,-,0.0000,Taker,trade
AAVE,Open Short,2025-11-10 06:00:07,56.216790,0.255000,220.458000,-,0.0000,Taker,trade
ZEC,Close Short,2025-11-10 05:52:42,59.088666,0.091000,649.326000,1.204021,0.0000,Taker,trade
GMX,Close Short,2025-11-10 05:52:35,49.291730,4.820000,10.226500,0.858924,0.0000,Taker,trade
NEAR,Open Long,2025-11-10 05:32:07,42.645908,13.700000,3.112840,-,0.0000,Taker,trade
SOL,Open Short,2025-11-10 04:57:30,44.042986,0.262000,168.103000,-,0.0000,Taker,trade
XMR,Close Long,2025-11-10 04:50:31,43.255446,0.102000,424.073000,0.673404,0.0000,Taker,trade
SOL,Close Long,2025-11-10 04:37:07,45.612840,0.273000,167.080000,-0.197925,0.0000,Taker,trade
XRP,Open Short,2025-11-10 04:23:54,39.404048,16.000000,2.462753,-,0.0000,Taker,trade
TAO,Open Long,2025-11-10 04:23:51,47.269320,0.120000,393.911000,-,0.0000,Taker,trade
AAVE,Close Long,2025-11-10 04:23:39,49.951123,0.227000,220.049000,0.344132,0.0000,Taker,trade
GMX,Open Short,2025-11-10 03:50:00,50.150654,4.820000,10.404700,-,0.0000,Taker,trade
ZEC,Open Short,2025-11-10 03:49:57,60.292687,0.091000,662.557000,-,0.0000,Taker,trade
ZRO,Close Long,2025-11-10 03:42:57,55.827444,31.800000,1.755580,0.059148,0.0000,Taker,trade
XRP,Close Long,2025-11-10 03:42:46,61.668300,25.000000,2.466732,1.681450,0.0000,Taker,trade
SUI,Close Long,2025-11-10 02:55:17,50.224315,23.300000,2.155550,0.045668,0.0000,Taker,trade
BNB,Close Long,2025-11-10 02:55:10,50.469975,0.050000,1009.399500,0.040515,0.0000,Taker,trade
XMR,Open Long,2025-11-10 02:48:07,42.582042,0.102000,417.471000,-,0.0000,Taker,trade
SOL,Open Long,2025-11-10 02:34:11,45.810765,0.273000,167.805000,-,0.0000,Taker,trade
AAVE,Open Long,2025-11-10 02:20:13,49.606991,0.227000,218.533000,-,0.0000,Taker,trade
SOL,Close Long,2025-11-10 02:13:29,47.871252,0.286000,167.382000,1.035320,0.0000,Taker,trade
ZRO,Open Long,2025-11-10 01:39:38,55.768296,31.800000,1.753720,-,0.0000,Taker,trade
XRP,Open Long,2025-11-10 01:39:35,59.986850,25.000000,2.399474,-,0.0000,Taker,trade
NEAR,Close Long,2025-11-10 01:32:06,50.161220,17.200000,2.916350,-1.379956,0.0000,Taker,trade
XRP,Close Long,2025-11-10 01:25:23,47.965240,20.000000,2.398262,0.623660,0.0000,Taker,trade
GMX,Close Long,2025-11-10 00:58:02,55.194139,5.390000,10.240100,0.191345,0.0000,Taker,trade
BNB,Open Long,2025-11-10 00:43:20,50.429460,0.050000,1008.589200,-,0.0000,Taker,trade
SUI,Open Long,2025-11-10 00:35:42,50.178647,23.300000,2.153590,-,0.0000,Taker,trade
SUI,Close Long,2025-11-10 00:14:51,52.738710,24.600000,2.143850,-0.241572,0.0000,Taker,trade
SOL,Open Long,2025-11-10 00:07:55,46.835932,0.286000,163.762000,-,0.0000,Taker,trade
NEAR,Open Long,2025-11-09 23:27:28,51.541176,17.200000,2.996580,-,0.0000,Taker,trade
XMR,Close Short,2025-11-09 23:27:22,38.773216,0.092000,421.448000,1.144480,0.0000,Taker,trade
LTC,Close Long,2025-11-09 23:27:13,43.025640,0.393000,109.480000,-0.610722,0.0000,Taker,trade
XRP,Open Long,2025-11-09 23:13:34,47.341580,20.000000,2.367079,-,0.0000,Taker,trade
BNB,Close Long,2025-11-09 22:53:22,29.873589,0.030000,995.786300,-0.025773,0.0000,Taker,trade
GMX,Open Long,2025-11-09 22:46:42,55.002794,5.390000,10.204600,-,0.0000,Taker,trade
TAO,Close Long,2025-11-09 22:33:11,27.583632,0.072000,383.106000,-0.378792,0.0000,Taker,trade
BCH,Close Long,2025-11-09 22:33:04,29.065424,0.058000,501.128000,-0.111824,0.0000,Taker,trade
ZEC,Close Short,2025-11-09 22:32:57,25.985400,0.042000,618.700000,0.853356,0.0000,Taker,trade
ICP,Close Long,2025-11-09 22:12:35,31.393613,4.090000,7.675700,-1.487124,0.0000,Taker,trade
AAVE,Close Long,2025-11-09 22:12:20,31.183994,0.146000,213.589000,-0.047888,0.0000,Taker,trade
SOL,Close Long,2025-11-09 22:05:28,28.009880,0.170000,164.764000,-0.241740,0.0000,Taker,trade
SUI,Open Long,2025-11-09 21:58:30,52.980282,24.600000,2.153670,-,0.0000,Taker,trade
HYPE,Close Long,2025-11-09 21:51:46,34.446560,0.820000,42.008000,-0.270764,0.0000,Taker,trade
XMR,Open Short,2025-11-09 21:25:07,39.917696,0.092000,433.888000,-,0.0000,Taker,trade
LTC,Open Long,2025-11-09 21:25:03,43.636362,0.393000,111.034000,-,0.0000,Taker,trade
LTC,Close Long,2025-11-09 21:18:13,32.675946,0.293000,111.522000,0.867573,0.0000,Taker,trade
SUI,Close Long,2025-11-09 20:51:37,28.173384,13.100000,2.150640,0.202264,0.0000,Taker,trade
APT,Close Long,2025-11-09 20:51:30,57.443016,17.840000,3.219900,0.454920,0.0000,Taker,trade
NMR,Close Long,2025-11-09 20:44:41,37.196840,3.280000,11.340500,0.028864,0.0000,Taker,trade
XMR,Close Long,2025-11-09 20:31:16,31.564512,0.072000,438.396000,-0.227304,0.0000,Taker,trade
ZEC,Open Short,2025-11-09 20:31:12,26.838756,0.042000,639.018000,-,0.0000,Taker,trade
BCH,Open Long,2025-11-09 20:31:06,29.177248,0.058000,503.056000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-09 20:24:24,35.607768,0.056000,635.853000,-1.712144,0.0000,Taker,trade
TAO,Open Long,2025-11-09 20:17:51,27.962424,0.072000,388.367000,-,0.0000,Taker,trade
AAVE,Open Long,2025-11-09 20:04:41,31.231882,0.146000,213.917000,-,0.0000,Taker,trade
UNI,Close Long,2025-11-09 19:57:53,53.737920,7.940000,6.768000,1.287868,0.0000,Taker,trade
SOL,Open Long,2025-11-09 19:57:49,28.251620,0.170000,166.186000,-,0.0000,Taker,trade
ICP,Open Long,2025-11-09 19:51:03,32.880737,4.090000,8.039300,-,0.0000,Taker,trade
HYPE,Open Long,2025-11-09 19:51:00,34.717324,0.820000,42.338200,-,0.0000,Taker,trade
NEAR,Close Long,2025-11-09 19:44:05,61.707877,20.900000,2.952530,-0.286330,0.0000,Taker,trade
LTC,Open Long,2025-11-09 19:17:04,31.808373,0.293000,108.561000,-,0.0000,Taker,trade
BNB,Open Long,2025-11-09 19:17:00,29.899362,0.030000,996.645400,-,0.0000,Taker,trade
TRUMP,Close Short,2025-11-09 18:56:34,30.905894,3.980000,7.765300,0.435014,0.0000,Taker,trade
XMR,Open Long,2025-11-09 18:23:41,31.791816,0.072000,441.553000,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-09 18:23:38,37.319912,0.056000,666.427000,-,0.0000,Taker,trade
NMR,Open Long,2025-11-09 18:10:15,37.167976,3.280000,11.331700,-,0.0000,Taker,trade
BNB,Close Long,2025-11-09 18:10:06,19.833400,0.020000,991.670000,-0.085830,0.0000,Taker,trade
UNI,Open Long,2025-11-09 17:43:31,52.450052,7.940000,6.605800,-,0.0000,Taker,trade
APT,Open Long,2025-11-09 17:43:27,56.988096,17.840000,3.194400,-,0.0000,Taker,trade
NEAR,Open Long,2025-11-09 17:43:24,61.994207,20.900000,2.966230,-,0.0000,Taker,trade
TON,Close Long,2025-11-09 17:29:50,19.914558,9.400000,2.118570,-0.007050,0.0000,Taker,trade
ZEC,Close Long,2025-11-09 17:22:57,25.971920,0.040000,649.298000,0.657880,0.0000,Taker,trade
GRASS,Close Long,2025-11-09 17:22:50,51.018453,136.300000,0.374310,-0.290319,0.0000,Taker,trade
TAO,Close Long,2025-11-09 17:22:39,45.374879,0.121000,374.999000,-0.093896,0.0000,Taker,trade
NEAR,Close Long,2025-11-09 17:22:31,23.125284,7.800000,2.964780,0.011700,0.0000,Taker,trade
MORPHO,Close Long,2025-11-09 17:15:33,43.541419,22.300000,1.952530,0.593180,0.0000,Taker,trade
LTC,Close Long,2025-11-09 17:08:45,34.677472,0.328000,105.724000,-0.691424,0.0000,Taker,trade
XMR,Close Long,2025-11-09 17:08:39,38.386440,0.090000,426.516000,-1.359810,0.0000,Taker,trade
SUI,Open Long,2025-11-09 17:01:47,27.971120,13.100000,2.135200,-,0.0000,Taker,trade
TRUMP,Open Short,2025-11-09 16:55:02,31.340908,3.980000,7.874600,-,0.0000,Taker,trade
AAVE,Close Long,2025-11-09 16:48:05,66.890487,0.317000,211.011000,2.019607,0.0000,Taker,trade
UNI,Close Long,2025-11-09 16:47:58,51.451128,7.760000,6.630300,1.742896,0.0000,Taker,trade
UNI,Close Long,2025-11-09 16:47:58,10.012659,1.510000,6.630900,0.340052,0.0000,Taker,trade
SOL,Close Long,2025-11-09 16:13:24,55.479582,0.342000,162.221000,0.719226,0.0000,Taker,trade
BNB,Open Long,2025-11-09 16:06:38,19.919230,0.020000,995.961500,-,0.0000,Taker,trade
TON,Open Long,2025-11-09 15:26:34,19.921608,9.400000,2.119320,-,0.0000,Taker,trade
NEAR,Open Long,2025-11-09 15:19:41,23.113584,7.800000,2.963280,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-09 14:52:42,25.314040,0.040000,632.851000,-,0.0000,Taker,trade
TAO,Open Long,2025-11-09 14:52:38,45.468775,0.121000,375.775000,-,0.0000,Taker,trade
LTC,Open Long,2025-11-09 14:52:35,35.368896,0.328000,107.832000,-,0.0000,Taker,trade
XMR,Open Long,2025-11-09 14:38:54,39.746250,0.090000,441.625000,-,0.0000,Taker,trade
MORPHO,Open Long,2025-11-09 14:05:40,42.948239,22.300000,1.925930,-,0.0000,Taker,trade
GRASS,Open Long,2025-11-09 14:05:37,51.308772,136.300000,0.376440,-,0.0000,Taker,trade
SOL,Open Long,2025-11-09 13:45:33,54.760356,0.342000,160.118000,-,0.0000,Taker,trade
UNI,Open Long,2025-11-09 13:39:01,59.380839,9.270000,6.405700,-,0.0000,Taker,trade
AAVE,Open Long,2025-11-09 13:38:58,64.870880,0.317000,204.640000,-,0.0000,Taker,trade
UNI,Close Short,2025-11-09 13:34:17,64.869898,10.060000,6.448300,-0.052312,0.0000,Taker,trade
AAVE,Close Short,2025-11-09 13:34:10,59.881608,0.292000,205.074000,-0.217832,0.0000,Taker,trade
AAVE,Open Short,2025-11-09 13:27:36,59.663776,0.292000,204.328000,-,0.0000,Taker,trade
UNI,Open Short,2025-11-09 13:27:32,64.817586,10.060000,6.443100,-,0.0000,Taker,trade
MON,Close Long,2025-11-09 11:47:05,22.321200,380.000000,0.058740,-1.174200,0.0000,Taker,trade
XMR,Close Long,2025-11-09 11:47:05,54.336828,0.119000,456.612000,0.991984,0.0000,Taker,trade
BCH,Close Long,2025-11-09 11:47:05,52.954514,0.107000,494.902000,0.166064,0.0000,Taker,trade
RESOLV,Close Long,2025-11-09 11:47:05,50.409084,447.000000,0.112772,1.883840,0.0000,Taker,trade
BNB,Close Long,2025-11-09 11:47:05,49.485180,0.050000,989.703600,0.109725,0.0000,Taker,trade
SOL,Close Long,2025-11-09 11:47:05,62.867015,0.395000,159.157000,0.755240,0.0000,Taker,trade
MON,Open Long,2025-11-09 04:40:11,23.495400,380.000000,0.061830,-,0.0000,Taker,trade
RESOLV,Open Long,2025-11-09 04:40:07,28.767870,265.000000,0.108558,-,0.0000,Taker,trade
RESOLV,Open Long,2025-11-09 04:40:07,19.757374,182.000000,0.108557,-,0.0000,Taker,trade
XMR,Open Long,2025-11-09 04:40:04,53.344844,0.119000,448.276000,-,0.0000,Taker,trade
XMR,Close Long,2025-11-09 04:33:17,53.562687,0.123000,435.469000,-1.069941,0.0000,Taker,trade
BCH,Open Long,2025-11-09 04:33:13,52.788450,0.107000,493.350000,-,0.0000,Taker,trade
ETHFI,Close Long,2025-11-09 04:26:33,40.230000,43.200000,0.931250,-0.084672,0.0000,Taker,trade
BNB,Open Long,2025-11-09 04:26:29,49.375455,0.050000,987.509100,-,0.0000,Taker,trade
XMR,Open Long,2025-11-09 04:26:25,36.871588,0.083000,444.236000,-,0.0000,Taker,trade
XMR,Open Long,2025-11-09 04:26:25,17.761040,0.040000,444.026000,-,0.0000,Taker,trade
ETHFI,Open Long,2025-11-09 04:19:45,40.314672,43.200000,0.933210,-,0.0000,Taker,trade
BNB,Close Short,2025-11-09 04:19:39,39.451292,0.040000,986.282300,-0.072644,0.0000,Taker,trade
SOL,Open Long,2025-11-09 04:19:35,62.111775,0.395000,157.245000,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-09 04:12:58,58.107206,589.000000,0.098654,-1.723414,0.0000,Taker,trade
XMR,Close Long,2025-11-09 04:12:48,65.180232,0.156000,417.822000,-0.108732,0.0000,Taker,trade
BNB,Open Short,2025-11-09 04:12:44,39.378648,0.040000,984.466200,-,0.0000,Taker,trade
BNB,Close Short,2025-11-09 04:11:03,39.319512,0.040000,982.987800,-0.064468,0.0000,Taker,trade
BNB,Open Short,2025-11-09 04:05:57,39.255044,0.040000,981.376100,-,0.0000,Taker,trade
RESOLV,Open Long,2025-11-09 04:05:51,59.830620,589.000000,0.101580,-,0.0000,Taker,trade
XMR,Open Long,2025-11-09 04:05:47,65.288964,0.156000,418.519000,-,0.0000,Taker,trade
TON,Close Long,2025-11-09 04:05:41,41.665430,20.500000,2.032460,0.015785,0.0000,Taker,trade
BNB,Close Long,2025-11-09 04:04:05,68.742016,0.070000,982.028800,0.095704,0.0000,Taker,trade
TON,Open Long,2025-11-09 03:58:59,41.649645,20.500000,2.031690,-,0.0000,Taker,trade
BNB,Open Long,2025-11-09 03:58:56,68.646312,0.070000,980.661600,-,0.0000,Taker,trade
XMR,Close Short,2025-11-09 03:58:50,67.641642,0.162000,417.541000,-1.347840,0.0000,Taker,trade
BNB,Close Short,2025-11-09 03:57:16,58.806606,0.060000,980.110100,0.003072,0.0000,Taker,trade
BNB,Open Short,2025-11-09 03:52:10,58.809678,0.060000,980.161300,-,0.0000,Taker,trade
XMR,Open Short,2025-11-09 03:52:07,66.293802,0.162000,409.221000,-,0.0000,Taker,trade
BNB,Close Short,2025-11-09 03:50:24,68.556558,0.070000,979.379400,-0.073934,0.0000,Taker,trade
BNB,Open Short,2025-11-09 03:45:18,9.783232,0.010000,978.323200,-,0.0000,Taker,trade
BNB,Open Short,2025-11-09 03:45:18,29.349696,0.030000,978.323200,-,0.0000,Taker,trade
BNB,Open Short,2025-11-09 03:45:18,29.349696,0.030000,978.323200,-,0.0000,Taker,trade
0G,Close Short,2025-11-09 03:45:07,41.825911,25.210000,1.659100,-1.366382,0.0000,Taker,trade
XMR,Close Long,2025-11-09 03:45:00,67.691613,0.167000,405.339000,0.657145,0.0000,Taker,trade
0G,Open Short,2025-11-09 03:38:24,40.459529,25.210000,1.604900,-,0.0000,Taker,trade
XMR,Open Long,2025-11-09 03:38:20,67.034468,0.167000,401.404000,-,0.0000,Taker,trade
ZEC,Close Short,2025-11-09 03:38:13,66.050068,0.122000,541.394000,0.276330,0.0000,Taker,trade
ZEC,Open Short,2025-11-09 03:31:31,66.326398,0.122000,543.659000,-,0.0000,Taker,trade
XMR,Close Short,2025-11-09 03:31:23,68.850938,0.169000,407.402000,-1.212406,0.0000,Taker,trade
XMR,Open Short,2025-11-09 03:24:42,67.638532,0.169000,400.228000,-,0.0000,Taker,trade
RESOLV,Close Long,2025-11-09 03:24:35,42.202800,450.000000,0.093784,-0.192600,0.0000,Taker,trade
XMR,Close Short,2025-11-09 03:17:56,70.305725,0.175000,401.747000,-1.405425,0.0000,Taker,trade
RESOLV,Open Long,2025-11-09 03:11:20,42.395400,450.000000,0.094212,-,0.0000,Taker,trade
XMR,Open Short,2025-11-09 03:11:17,68.900300,0.175000,393.716000,-,0.0000,Taker,trade
SOL,Close Short,2025-11-09 03:04:43,37.135378,0.238000,156.031000,0.057120,0.0000,Taker,trade
XMR,Close Short,2025-11-09 02:57:47,67.732980,0.174000,389.270000,0.826326,0.0000,Taker,trade
ZEC,Close Short,2025-11-09 02:56:14,41.656588,0.076000,548.113000,0.115900,0.0000,Taker,trade
SOL,Open Short,2025-11-09 02:51:07,37.192498,0.238000,156.271000,-,0.0000,Taker,trade
ZEC,Open Short,2025-11-09 02:51:04,41.772488,0.076000,549.638000,-,0.0000,Taker,trade
XMR,Open Short,2025-11-09 02:51:00,68.559306,0.174000,394.019000,-,0.0000,Taker,trade
SKY,Close Long,2025-11-09 02:44:16,58.479008,1136.000000,0.051478,-0.315808,0.0000,Taker,trade
NEAR,Close Long,2025-11-09 02:44:09,61.754622,21.400000,2.885730,-1.734684,0.0000,Taker,trade
XMR,Close Short,2025-11-09 02:44:02,17.840250,0.045000,396.450000,0.147600,0.0000,Taker,trade
XMR,Close Short,2025-11-09 02:44:02,29.318356,0.074000,396.194000,0.261664,0.0000,Taker,trade
XMR,Open Short,2025-11-09 02:37:24,47.567870,0.119000,399.730000,-,0.0000,Taker,trade
BCH,Close Long,2025-11-09 02:37:17,69.221600,0.140000,494.440000,-0.283080,0.0000,Taker,trade
SKY,Open Long,2025-11-09 02:30:45,58.794816,1136.000000,0.051756,-,0.0000,Taker,trade
NEAR,Open Long,2025-11-09 02:30:41,63.489306,21.400000,2.966790,-,0.0000,Taker,trade
BCH,Open Long,2025-11-09 02:30:38,69.504680,0.140000,496.462000,-,0.0000,Taker,trade
MORPHO,Close Long,2025-11-09 02:30:31,13.659075,7.500000,1.821210,-0.160650,0.0000,Taker,trade
MORPHO,Close Long,2025-11-09 02:30:31,25.520180,14.000000,1.822870,-0.276640,0.0000,Taker,trade
XMR,Close Short,2025-11-09 02:30:23,65.459007,0.163000,401.589000,-0.848741,0.0000,Taker,trade
